departamento,ano,semana,casos,fecha,año,mes,trimestre,semana_año,dia_año,mes_sin,mes_cos,semana_sin,semana_cos,casos_lag_1,casos_lag_2,casos_lag_4,casos_lag_8,casos_lag_12,casos_ma_4,casos_std_4,casos_max_4,casos_ma_8,casos_std_8,casos_max_8,casos_ma_12,casos_std_12,casos_max_12,casos_ma_26,casos_std_26,casos_max_26,casos_diff_1,casos_pct_change_1,casos_diff_4,casos_pct_change_4,casos_diff_52,casos_pct_change_52,casos_media_region,casos_std_region,casos_max_region,casos_min_region,casos_ratio_media,casos_zscore,anomalia_if,score_if,anomalia_lof,anomalia_ocsvm,anomalia_consenso,media_historica,std_historica,nivel_riesgo,nivel_estadistico,nivel_anomalia,z_score,consenso_modelos,casos_actual,media_historica.1,desviacion_media,porcentaje_incremento
JUNIN,2021,25,82,2021-06-21,2021,6,2,25,172,1.2246467991473532e-16,-1.0,0.120536680255323,-0.992708874098054,91.0,91.0,113.0,133.0,131.0,83.75,9.500000000000004,91.0,100.375,22.853180460121017,146.0,109.75,23.17178927449968,146.0,97.76923076923076,28.657016861226435,146.0,-9.0,-0.0989010989010988,-31.0,-0.2743362831858407,66.0,4.125,25.85395537525355,38.286801341036,211,1,3.1716616977875414,1.4664595280402497,0,-0.5477575232719621,0,0,0,88.1923076923077,50.43926204212799,normal,normal,normal,-0.1227676108174568,0,82,88.1923076923077,-6.192307692307693,-7.021369385085043
JUNIN,2021,26,59,2021-06-28,2021,6,2,26,179,1.2246467991473532e-16,-1.0,-3.216245299353273e-16,-1.0,82.0,91.0,71.0,103.0,135.0,80.75,15.10794492973813,91.0,94.875,27.04196474265243,146.0,103.41666666666669,25.871916446333486,146.0,98.3076923076923,27.74277452710056,146.0,-23.0,-0.2804878048780488,-12.0,-0.1690140845070422,46.0,3.5384615384615383,25.85395537525355,38.286801341036,211,1,2.2820492703593285,0.8657303160298309,0,-0.5492806319398248,0,0,0,89.46153846153847,49.40685891038463,normal,normal,normal,-0.6165447294836199,0,59,89.46153846153847,-30.461538461538467,-34.04987102321583
JUNIN,2021,27,54,2021-07-05,2021,7,3,27,186,-0.4999999999999997,-0.8660254037844388,-0.1205366802553228,-0.992708874098054,59.0,82.0,91.0,106.0,120.0,71.5,17.8232058470598,91.0,88.375,30.06629579541089,146.0,97.91666666666669,28.867907104708188,146.0,95.03846153846152,27.76397776865668,146.0,-5.0,-0.0847457627118644,-37.0,-0.4065934065934066,46.0,5.75,25.85395537525355,38.286801341036,211,1,2.0886552643966736,0.7351370090710442,0,-0.5472984253282284,0,0,0,90.34615384615384,48.41280199164012,normal,normal,normal,-0.7507550141888102,0,54,90.34615384615384,-36.34615384615384,-40.22988505747126
JUNIN,2021,28,40,2021-07-12,2021,7,3,28,193,-0.4999999999999997,-0.8660254037844388,-0.2393156642875574,-0.970941817426052,54.0,59.0,91.0,146.0,126.0,58.75,17.461863207191456,82.0,75.125,23.73326478053235,113.0,90.75,31.789435066043293,146.0,94.26923076923076,29.0221400896732,146.0,-14.0,-0.2592592592592593,-51.0,-0.5604395604395604,25.0,1.6666666666666663,25.85395537525355,38.286801341036,211,1,1.5471520477012397,0.3694757495864415,0,-0.5508072176081258,0,0,0,91.23076923076924,47.28578751969211,normal,normal,normal,-1.0834284870360726,0,40,91.23076923076924,-51.230769230769226,-56.15514333895448
JUNIN,2021,29,64,2021-07-19,2021,7,3,29,200,-0.4999999999999997,-0.8660254037844388,-0.3546048870425356,-0.9350162426854148,40.0,54.0,82.0,113.0,133.0,54.25,10.340051579497402,64.0,69.0,18.25220143278221,91.0,85.0,29.61879010480895,146.0,94.34615384615384,28.935711233964604,146.0,24.0,0.6000000000000001,-18.0,-0.2195121951219512,48.0,3.0,25.85395537525355,38.286801341036,211,1,2.475443276321984,0.9963236229886177,0,-0.5404998302446371,0,1,0,91.71153846153848,46.617903040154445,medio,normal,medio,-0.5944398322178727,1,64,91.71153846153848,-27.711538461538467,-30.215978192493186
JUNIN,2021,30,35,2021-07-26,2021,7,3,30,207,-0.4999999999999997,-0.8660254037844388,-0.464723172043768,-0.8854560256532101,64.0,40.0,59.0,71.0,103.0,48.25,13.225606476327153,64.0,64.5,21.78466039605457,91.0,79.33333333333333,32.2499706365852,146.0,92.46153846153848,31.147687900363685,146.0,-29.0,-0.453125,-24.0,-0.4067796610169492,22.0,1.6923076923076923,25.85395537525355,38.286801341036,211,1,1.3537580417385848,0.2388824426276548,0,-0.5463407598317944,0,0,0,92.6346153846154,45.55239553596344,normal,normal,normal,-1.2652378586569193,0,35,92.6346153846154,-57.63461538461539,-62.21714760224207
JUNIN,2021,31,36,2021-08-02,2021,8,3,31,214,-0.8660254037844385,-0.5000000000000004,-0.5680647467311556,-0.8229838658936566,35.0,64.0,54.0,91.0,106.0,43.75,13.671747023210555,64.0,57.625,20.887026048311835,91.0,73.5,33.301651610693455,146.0,91.03846153846152,32.87002375323849,146.0,1.0,0.0285714285714284,-18.0,-0.3333333333333333,25.0,2.272727272727273,25.85395537525355,38.286801341036,211,1,1.3924368429311158,0.2650011040194122,0,-0.5328488050077088,0,0,0,93.0576923076923,44.89570199156304,normal,normal,normal,-1.2708943122977514,0,36,93.0576923076923,-57.05769230769231,-61.31432114073155
JUNIN,2021,32,26,2021-08-09,2021,8,3,32,221,-0.8660254037844385,-0.5000000000000004,-0.663122658240795,-0.7485107481711013,36.0,35.0,40.0,91.0,146.0,40.25,16.45954636879968,64.0,49.5,18.562635280892323,82.0,63.5,26.966308946198417,113.0,89.6923076923077,34.80892900480478,146.0,-10.0,-0.2777777777777778,-14.0,-0.35,5.0,0.2380952380952381,25.85395537525355,38.286801341036,211,1,1.0056488310058058,0.0038144901018388,0,-0.532152901874053,0,0,0,93.53846153846152,44.12702766033251,normal,normal,normal,-1.5305463594407125,0,26,93.53846153846152,-67.53846153846153,-72.20394736842105
JUNIN,2021,33,34,2021-08-16,2021,8,3,33,228,-0.8660254037844385,-0.5000000000000004,-0.7485107481711011,-0.6631226582407952,26.0,36.0,64.0,82.0,113.0,32.75,4.57347424467075,36.0,43.5,13.66956995874935,64.0,56.91666666666666,23.157399498111925,91.0,88.11538461538461,36.39376531558881,146.0,8.0,0.3076923076923077,-30.0,-0.46875,3.0,0.096774193548387,25.85395537525355,38.286801341036,211,1,1.3150792405460536,0.2127637812358975,0,-0.5273766057311566,0,0,0,93.6346153846154,43.97103719056307,normal,normal,normal,-1.356224896996835,0,34,93.6346153846154,-59.63461538461539,-63.68864243171083
JUNIN,2021,34,30,2021-08-23,2021,8,3,34,235,-0.8660254037844385,-0.5000000000000004,-0.8229838658936564,-0.5680647467311559,34.0,26.0,35.0,59.0,71.0,31.5,4.434711565216693,36.0,39.875,12.788806489605324,64.0,53.5,23.90321393377132,91.0,86.84615384615384,37.85096279641227,146.0,-4.0,-0.1176470588235294,-5.0,-0.1428571428571429,3.0,0.1111111111111111,25.85395537525355,38.286801341036,211,1,1.1603640357759295,0.1082891356688681,0,-0.5009808144931882,0,0,0,93.6923076923077,43.88913772514122,normal,normal,normal,-1.4512089093931444,0,30,93.6923076923077,-63.69230769230769,-67.98029556650246
JUNIN,2021,35,28,2021-08-30,2021,8,3,35,242,-0.8660254037844385,-0.5000000000000004,-0.8854560256532096,-0.4647231720437691,30.0,34.0,36.0,54.0,91.0,29.5,3.415650255319869,34.0,36.625,11.963486114005391,64.0,48.25,21.738633393527408,91.0,83.92307692307692,39.37707259502472,146.0,-2.0,-0.0666666666666666,-8.0,-0.2222222222222222,-15.0,-0.3488372093023255,25.85395537525355,38.286801341036,211,1,1.0830064333908678,0.0560518128853535,0,-0.5004146230650018,0,0,0,93.75,43.80163619470553,normal,normal,normal,-1.5010854778969982,0,28,93.75,-65.75,-70.13333333333334
JUNIN,2021,36,43,2021-09-06,2021,9,3,36,249,-1.0,-1.8369701987210287e-16,-0.9350162426854148,-0.3546048870425359,28.0,30.0,26.0,40.0,91.0,33.75,6.652067347825037,43.0,37.0,12.130245551630724,64.0,44.25,17.07270548938498,82.0,81.23076923076923,39.70119161164583,146.0,15.0,0.5357142857142858,17.0,0.6538461538461537,-26.0,-0.3768115942028985,25.85395537525355,38.286801341036,211,1,1.6631884512788326,0.4478317337617135,0,-0.5094300473402299,0,0,0,93.46153846153848,44.19008030753883,normal,normal,normal,-1.141920044280384,0,43,93.46153846153848,-50.46153846153847,-53.99176954732511
JUNIN,2021,37,45,2021-09-13,2021,9,3,37,256,-1.0,-1.8369701987210287e-16,-0.970941817426052,-0.2393156642875577,43.0,28.0,34.0,64.0,82.0,36.5,8.736894948054106,45.0,34.625,6.759913355319607,45.0,41.16666666666666,12.312841288917191,64.0,78.38461538461539,39.53740196125885,146.0,2.0,0.0465116279069768,11.0,0.3235294117647058,-37.0,-0.4512195121951219,25.85395537525355,38.286801341036,211,1,1.7405460536638946,0.5000690565452282,0,-0.5008608402810821,0,0,0,92.96153846153848,44.61731025126144,normal,normal,normal,-1.0749536041380368,0,45,92.96153846153848,-47.96153846153847,-51.59288374017377
JUNIN,2021,38,56,2021-09-20,2021,9,3,38,263,-1.0,-1.8369701987210287e-16,-0.992708874098054,-0.1205366802553235,45.0,43.0,30.0,35.0,59.0,43.0,11.518101695447331,56.0,37.25,10.152409988344068,56.0,40.91666666666666,11.942729498686273,64.0,76.84615384615384,39.60271940934594,146.0,11.0,0.2444444444444444,26.0,0.8666666666666667,-18.0,-0.2432432432432432,25.85395537525355,38.286801341036,211,1,2.1660128667817355,0.7873743318545589,0,-0.4929031549897572,0,0,0,92.25,45.08809459835055,normal,normal,normal,-0.8039816346846941,0,56,92.25,-36.25,-39.295392953929536
JUNIN,2021,39,50,2021-09-27,2021,9,3,39,270,-1.0,-1.8369701987210287e-16,-1.0,-1.8369701987210287e-16,56.0,45.0,28.0,36.0,54.0,48.5,5.802298395176407,56.0,39.0,11.071198154284312,56.0,40.583333333333336,11.595126980631695,64.0,73.73076923076923,38.33803092732616,146.0,-6.0,-0.1071428571428571,22.0,0.7857142857142858,-10.0,-0.1666666666666666,25.85395537525355,38.286801341036,211,1,1.9339400596265497,0.6306623635040148,0,-0.4793586675945757,0,0,0,91.90384615384616,45.29955183753757,normal,normal,normal,-0.925038868025234,0,50,91.90384615384616,-41.90384615384616,-45.59531282695125
JUNIN,2021,40,73,2021-10-04,2021,10,4,40,277,-0.8660254037844386,0.5000000000000001,-0.992708874098054,0.1205366802553232,50.0,56.0,43.0,26.0,40.0,56.0,12.192894105447923,73.0,44.875,14.97080492157986,73.0,43.333333333333336,14.889491922056072,73.0,71.34615384615384,36.24576367819261,146.0,23.0,0.4599999999999999,30.0,0.6976744186046511,7.0,0.1060606060606059,25.85395537525355,38.286801341036,211,1,2.8235524870547626,1.2313915755144336,0,-0.5106889996527686,0,0,0,91.71153846153848,45.45859419100007,normal,normal,normal,-0.4116171825050189,0,73,91.71153846153848,-18.711538461538467,-20.402600125812544
JUNIN,2021,41,89,2021-10-11,2021,10,4,41,284,-0.8660254037844386,0.5000000000000001,-0.970941817426052,0.2393156642875573,73.0,50.0,45.0,34.0,64.0,67.0,17.60681686165901,89.0,51.75,20.769139193937303,89.0,45.41666666666666,19.17601879874184,89.0,70.15384615384616,35.07214542361768,146.0,16.0,0.2191780821917808,44.0,0.977777777777778,22.0,0.3283582089552239,25.85395537525355,38.286801341036,211,1,3.442413306135258,1.649290157782551,0,-0.5228735352917705,0,0,0,91.84615384615384,45.3912769608075,normal,normal,normal,-0.0627026608793428,0,89,91.84615384615384,-2.84615384615384,-3.09882747068676
JUNIN,2021,42,105,2021-10-18,2021,10,4,42,291,-0.8660254037844386,0.5000000000000001,-0.9350162426854148,0.3546048870425355,89.0,73.0,56.0,30.0,35.0,79.25,23.47161406181233,105.0,61.125,25.853640252113703,105.0,51.25,25.36685382003996,105.0,69.34615384615384,33.95873060960004,146.0,16.0,0.1797752808988764,49.0,0.875,15.0,0.1666666666666667,25.85395537525355,38.286801341036,211,1,4.061274125215754,2.067188740050668,0,-0.5472339287864978,0,0,0,92.26923076923076,45.25748356906876,normal,normal,normal,0.2812964448485172,0,105,92.26923076923076,12.730769230769226,13.79741558982909
JUNIN,2021,43,130,2021-10-25,2021,10,4,43,298,-0.8660254037844386,0.5000000000000001,-0.8854560256532101,0.464723172043768,105.0,89.0,50.0,28.0,36.0,99.25,24.308777564218783,130.0,73.875,31.678913671850733,130.0,59.083333333333336,33.454061673050184,130.0,69.23076923076923,33.73817741646127,146.0,25.0,0.2380952380952381,80.0,1.6,19.0,0.1711711711711712,25.85395537525355,38.286801341036,211,1,5.028244155029029,2.7201552748446014,0,-0.5698395898628924,0,0,0,92.5576923076923,45.29052771223241,normal,normal,normal,0.8267138755858433,0,130,92.5576923076923,37.44230769230769,40.45293995429047
JUNIN,2021,44,118,2021-11-01,2021,11,4,44,305,-0.5000000000000004,0.8660254037844384,-0.822983865893657,0.5680647467311548,130.0,105.0,73.0,43.0,26.0,110.5,17.59734828508735,130.0,83.25,32.32756453201243,130.0,66.75,35.65268063363033,130.0,69.8076923076923,34.45927362063136,146.0,-12.0,-0.0923076923076923,45.0,0.6164383561643836,8.0,0.0727272727272727,25.85395537525355,38.286801341036,211,1,4.564098540718657,2.406731338143514,0,-0.5727406512415228,0,0,0,92.92307692307692,45.51829890763659,normal,normal,normal,0.5509196010995027,0,118,92.92307692307692,25.07692307692308,26.98675496688742
JUNIN,2021,45,159,2021-11-08,2021,11,4,45,312,-0.5000000000000004,0.8660254037844384,-0.7485107481711011,0.6631226582407952,118.0,130.0,89.0,45.0,34.0,128.0,23.050668826160624,159.0,97.5,37.73213863160006,159.0,77.16666666666667,42.76539240880165,159.0,71.84615384615384,38.0648838776028,159.0,41.0,0.347457627118644,70.0,0.7865168539325842,14.0,0.096551724137931,25.85395537525355,38.286801341036,211,1,6.149929389612428,3.4775964552055645,1,-0.6129616238234766,0,0,0,93.07692307692308,45.59061055457657,medio,normal,medio,1.4459792514548655,1,159,93.07692307692308,65.92307692307692,70.82644628099173
JUNIN,2021,46,206,2021-11-15,2021,11,4,46,319,-0.5000000000000004,0.8660254037844384,-0.6631226582407955,0.7485107481711007,159.0,118.0,105.0,56.0,30.0,153.25,39.15247970009904,206.0,116.25,49.574619082176085,206.0,91.83333333333331,53.8598067939237,206.0,74.15384615384616,44.08327783429207,206.0,47.0,0.2955974842767295,101.0,0.9619047619047618,59.0,0.4013605442176871,25.85395537525355,38.286801341036,211,1,7.967833045661385,4.705173540618159,1,-0.6579517380060876,0,1,1,93.34615384615384,45.94322353556198,alto,medio,alto,2.452023116459109,2,206,93.34615384615384,112.65384615384616,120.68397198187064
JUNIN,2021,47,198,2021-11-22,2021,11,4,47,326,-0.5000000000000004,0.8660254037844384,-0.5680647467311559,0.8229838658936564,206.0,159.0,130.0,50.0,28.0,170.25,40.43410276816671,206.0,134.75,48.93070902525617,206.0,106.0,57.75969025351348,206.0,77.42307692307692,49.85352390908638,206.0,-8.0,-0.0388349514563106,68.0,0.523076923076923,38.0,0.2375,25.85395537525355,38.286801341036,211,1,7.658402636121137,4.496224249484101,1,-0.6649060448792694,0,0,0,94.48076923076924,47.97772783306997,medio,medio,medio,2.1576517989640456,1,198,94.48076923076924,103.51923076923076,109.5664563403216
JUNIN,2021,48,193,2021-11-29,2021,11,4,48,333,-0.5000000000000004,0.8660254037844384,-0.4647231720437684,0.88545602565321,198.0,206.0,118.0,73.0,43.0,189.0,20.704266871026057,206.0,149.75,45.5748991065414,206.0,118.5,59.10160742314883,206.0,82.11538461538461,54.72792846295349,206.0,-5.0,-0.0252525252525253,75.0,0.6355932203389831,7.0,0.0376344086021505,25.85395537525355,38.286801341036,211,1,7.465008630158482,4.365630942525313,1,-0.6665946806446967,0,1,1,95.21153846153848,49.26731268851098,alto,bajo,alto,1.9848547891524344,2,193,95.21153846153848,97.78846153846152,102.70652393455866
JUNIN,2021,49,182,2021-12-06,2021,12,4,49,340,-2.4492935982947064e-16,1.0,-0.3546048870425359,0.9350162426854148,193.0,198.0,159.0,89.0,45.0,194.75,10.04572877727978,206.0,161.375,39.29353818195993,206.0,129.91666666666666,56.800221403751166,206.0,85.61538461538461,58.12337011776033,206.0,-11.0,-0.0569948186528497,23.0,0.1446540880503144,-29.0,-0.1374407582938388,25.85395537525355,38.286801341036,211,1,7.03954181704064,4.078325667215983,1,-0.6612551200590945,0,0,0,95.34615384615384,49.52910992552851,medio,bajo,medio,1.7495538741588137,1,182,95.34615384615384,86.65384615384616,90.88342073416702
